	to_lang	title	to_id	from_id	from_title	authorid	workid	from_file	to_file	author_genre
urn:cts:greekLit:tlg0059.tlg001	eng	Euthyphro	urn:cts:greekLit:tlg0059.tlg001.perseus-eng2	urn:cts:greekLit:tlg0059.tlg001.perseus-grc1	Euthyphro	tlg0059	tlg001	tlg0059.tlg001.perseus-grc1	tlg0059.tlg001.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg002	eng	Apology	urn:cts:greekLit:tlg0059.tlg002.perseus-eng2	urn:cts:greekLit:tlg0059.tlg002.perseus-grc2	Apology	tlg0059	tlg002	tlg0059.tlg002.perseus-grc2	tlg0059.tlg002.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg003	eng	Crito	urn:cts:greekLit:tlg0059.tlg003.perseus-eng2	urn:cts:greekLit:tlg0059.tlg003.perseus-grc2	Crito	tlg0059	tlg003	tlg0059.tlg003.perseus-grc2	tlg0059.tlg003.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg004	eng	Phaedo	urn:cts:greekLit:tlg0059.tlg004.perseus-eng2	urn:cts:greekLit:tlg0059.tlg004.perseus-grc2	Phaedo	tlg0059	tlg004	tlg0059.tlg004.perseus-grc2	tlg0059.tlg004.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg005	eng	Cratylus	urn:cts:greekLit:tlg0059.tlg005.perseus-eng2	urn:cts:greekLit:tlg0059.tlg005.perseus-grc2	Cratylus	tlg0059	tlg005	tlg0059.tlg005.perseus-grc2	tlg0059.tlg005.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg006	eng	Theaetetus	urn:cts:greekLit:tlg0059.tlg006.perseus-eng2	urn:cts:greekLit:tlg0059.tlg006.perseus-grc2	Theaetetus	tlg0059	tlg006	tlg0059.tlg006.perseus-grc2	tlg0059.tlg006.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg007	eng	Sophist	urn:cts:greekLit:tlg0059.tlg007.perseus-eng2	urn:cts:greekLit:tlg0059.tlg007.perseus-grc2	Sophist	tlg0059	tlg007	tlg0059.tlg007.perseus-grc2	tlg0059.tlg007.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg008	eng	Statesman	urn:cts:greekLit:tlg0059.tlg008.perseus-eng2	urn:cts:greekLit:tlg0059.tlg008.perseus-grc2	Statesman	tlg0059	tlg008	tlg0059.tlg008.perseus-grc2	tlg0059.tlg008.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg009	eng	Parmenides	urn:cts:greekLit:tlg0059.tlg009.perseus-eng2	urn:cts:greekLit:tlg0059.tlg009.perseus-grc2	Parmenides	tlg0059	tlg009	tlg0059.tlg009.perseus-grc2	tlg0059.tlg009.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg010	eng	Philebus	urn:cts:greekLit:tlg0059.tlg010.perseus-eng2	urn:cts:greekLit:tlg0059.tlg010.perseus-grc2	Philebus	tlg0059	tlg010	tlg0059.tlg010.perseus-grc2	tlg0059.tlg010.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg011	eng	Symposium	urn:cts:greekLit:tlg0059.tlg011.perseus-eng2	urn:cts:greekLit:tlg0059.tlg011.perseus-grc2	Symposium	tlg0059	tlg011	tlg0059.tlg011.perseus-grc2	tlg0059.tlg011.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg012	eng	Phaedrus	urn:cts:greekLit:tlg0059.tlg012.perseus-eng2	urn:cts:greekLit:tlg0059.tlg012.perseus-grc2	Phaedrus	tlg0059	tlg012	tlg0059.tlg012.perseus-grc2	tlg0059.tlg012.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg013	eng	Alcibiades 1	urn:cts:greekLit:tlg0059.tlg013.perseus-eng2	urn:cts:greekLit:tlg0059.tlg013.perseus-grc2	Alcibiades 1	tlg0059	tlg013	tlg0059.tlg013.perseus-grc2	tlg0059.tlg013.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg014	eng	Alcibiades 2	urn:cts:greekLit:tlg0059.tlg014.perseus-eng2	urn:cts:greekLit:tlg0059.tlg014.perseus-grc2	Alcibiades 2	tlg0059	tlg014	tlg0059.tlg014.perseus-grc2	tlg0059.tlg014.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg015	eng	Hipparchus	urn:cts:greekLit:tlg0059.tlg015.perseus-eng2	urn:cts:greekLit:tlg0059.tlg015.perseus-grc2	Hipparchus	tlg0059	tlg015	tlg0059.tlg015.perseus-grc2	tlg0059.tlg015.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg016	eng	Lovers	urn:cts:greekLit:tlg0059.tlg016.perseus-eng2	urn:cts:greekLit:tlg0059.tlg016.perseus-grc2	Lovers	tlg0059	tlg016	tlg0059.tlg016.perseus-grc2	tlg0059.tlg016.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg017	eng	Theages	urn:cts:greekLit:tlg0059.tlg017.perseus-eng2	urn:cts:greekLit:tlg0059.tlg017.perseus-grc2	Theages	tlg0059	tlg017	tlg0059.tlg017.perseus-grc2	tlg0059.tlg017.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg018	eng	Charmides	urn:cts:greekLit:tlg0059.tlg018.perseus-eng2	urn:cts:greekLit:tlg0059.tlg018.perseus-grc2	Charmides	tlg0059	tlg018	tlg0059.tlg018.perseus-grc2	tlg0059.tlg018.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg019	eng	Laches	urn:cts:greekLit:tlg0059.tlg019.perseus-eng2	urn:cts:greekLit:tlg0059.tlg019.perseus-grc2	Laches	tlg0059	tlg019	tlg0059.tlg019.perseus-grc2	tlg0059.tlg019.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg020	eng	Lysis	urn:cts:greekLit:tlg0059.tlg020.perseus-eng2	urn:cts:greekLit:tlg0059.tlg020.perseus-grc2	Lysis	tlg0059	tlg020	tlg0059.tlg020.perseus-grc2	tlg0059.tlg020.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg021	eng	Euthydemus	urn:cts:greekLit:tlg0059.tlg021.perseus-eng2	urn:cts:greekLit:tlg0059.tlg021.perseus-grc2	Euthydemus	tlg0059	tlg021	tlg0059.tlg021.perseus-grc2	tlg0059.tlg021.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg022	eng	Protagoras	urn:cts:greekLit:tlg0059.tlg022.perseus-eng2	urn:cts:greekLit:tlg0059.tlg022.perseus-grc2	Protagoras	tlg0059	tlg022	tlg0059.tlg022.perseus-grc2	tlg0059.tlg022.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg023	eng	Gorgias	urn:cts:greekLit:tlg0059.tlg023.perseus-eng2	urn:cts:greekLit:tlg0059.tlg023.perseus-grc2	Gorgias	tlg0059	tlg023	tlg0059.tlg023.perseus-grc2	tlg0059.tlg023.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg024	eng	Meno	urn:cts:greekLit:tlg0059.tlg024.perseus-eng2	urn:cts:greekLit:tlg0059.tlg024.perseus-grc2	Meno	tlg0059	tlg024	tlg0059.tlg024.perseus-grc2	tlg0059.tlg024.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg025	eng	Greater Hippias	urn:cts:greekLit:tlg0059.tlg025.perseus-eng2	urn:cts:greekLit:tlg0059.tlg025.perseus-grc2	Greater Hippias	tlg0059	tlg025	tlg0059.tlg025.perseus-grc2	tlg0059.tlg025.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg026	eng	Lesser Hippias	urn:cts:greekLit:tlg0059.tlg026.perseus-eng2	urn:cts:greekLit:tlg0059.tlg026.perseus-grc2	Lesser Hippias	tlg0059	tlg026	tlg0059.tlg026.perseus-grc2	tlg0059.tlg026.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg027	eng	Ion	urn:cts:greekLit:tlg0059.tlg027.perseus-eng2	urn:cts:greekLit:tlg0059.tlg027.perseus-grc2	Ion	tlg0059	tlg027	tlg0059.tlg027.perseus-grc2	tlg0059.tlg027.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg028	eng	Menexenus	urn:cts:greekLit:tlg0059.tlg028.perseus-eng2	urn:cts:greekLit:tlg0059.tlg028.perseus-grc2	Menexenus	tlg0059	tlg028	tlg0059.tlg028.perseus-grc2	tlg0059.tlg028.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg029	eng	Cleitophon	urn:cts:greekLit:tlg0059.tlg029.perseus-eng2	urn:cts:greekLit:tlg0059.tlg029.perseus-grc2	Cleitophon	tlg0059	tlg029	tlg0059.tlg029.perseus-grc2	tlg0059.tlg029.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg030	eng	Republic	urn:cts:greekLit:tlg0059.tlg030.perseus-eng2	urn:cts:greekLit:tlg0059.tlg030.perseus-grc2	Republic	tlg0059	tlg030	tlg0059.tlg030.perseus-grc2	tlg0059.tlg030.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg031	eng	Timaeus	urn:cts:greekLit:tlg0059.tlg031.perseus-eng2	urn:cts:greekLit:tlg0059.tlg031.perseus-grc2	Timaeus	tlg0059	tlg031	tlg0059.tlg031.perseus-grc2	tlg0059.tlg031.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg032	eng	Critias	urn:cts:greekLit:tlg0059.tlg032.perseus-eng2	urn:cts:greekLit:tlg0059.tlg032.perseus-grc2	Critias	tlg0059	tlg032	tlg0059.tlg032.perseus-grc2	tlg0059.tlg032.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg033	eng	Minos	urn:cts:greekLit:tlg0059.tlg033.perseus-eng2	urn:cts:greekLit:tlg0059.tlg033.perseus-grc2	Minos	tlg0059	tlg033	tlg0059.tlg033.perseus-grc2	tlg0059.tlg033.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg034	eng	Laws	urn:cts:greekLit:tlg0059.tlg034.perseus-eng2	urn:cts:greekLit:tlg0059.tlg034.perseus-grc2	Laws	tlg0059	tlg034	tlg0059.tlg034.perseus-grc2	tlg0059.tlg034.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg035	eng	Epinomis	urn:cts:greekLit:tlg0059.tlg035.perseus-eng2	urn:cts:greekLit:tlg0059.tlg035.perseus-grc2	Epinomis	tlg0059	tlg035	tlg0059.tlg035.perseus-grc2	tlg0059.tlg035.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0059.tlg036	eng	Letters	urn:cts:greekLit:tlg0059.tlg036.perseus-eng2	urn:cts:greekLit:tlg0059.tlg036.perseus-grc2	Letters	tlg0059	tlg036	tlg0059.tlg036.perseus-grc2	tlg0059.tlg036.perseus-eng2	Philosophici/-ae
urn:cts:greekLit:tlg0062.tlg001	eng	Phalaris	urn:cts:greekLit:tlg0062.tlg001.perseus-eng2	urn:cts:greekLit:tlg0062.tlg001.perseus-grc2	Φάλαρις	tlg0062	tlg001	tlg0062.tlg001.perseus-grc2	tlg0062.tlg001.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg001	eng	Phalaris, I	urn:cts:greekLit:tlg0062.tlg001.perseus-eng4	urn:cts:greekLit:tlg0062.tlg001.perseus-grc2	Φάλαρις	tlg0062	tlg001	tlg0062.tlg001.perseus-grc2	tlg0062.tlg001.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg002	eng	Hippias, or the Bath	urn:cts:greekLit:tlg0062.tlg002.perseus-eng2	urn:cts:greekLit:tlg0062.tlg002.perseus-grc2	Ἱππίας ἢ Βαλανεῖον	tlg0062	tlg002	tlg0062.tlg002.perseus-grc2	tlg0062.tlg002.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg003	eng	Dionysus: an Introduction	urn:cts:greekLit:tlg0062.tlg003.perseus-eng2	urn:cts:greekLit:tlg0062.tlg003.perseus-grc2	Προλαλιά. Διόνυσος	tlg0062	tlg003	tlg0062.tlg003.perseus-grc2	tlg0062.tlg003.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg003	eng	Dionysus, an Introductory Lecture	urn:cts:greekLit:tlg0062.tlg003.perseus-eng4	urn:cts:greekLit:tlg0062.tlg003.perseus-grc2	Προλαλιά. Διόνυσος	tlg0062	tlg003	tlg0062.tlg003.perseus-grc2	tlg0062.tlg003.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg004	eng	Heracles: an Introduction	urn:cts:greekLit:tlg0062.tlg004.perseus-eng2	urn:cts:greekLit:tlg0062.tlg004.perseus-grc2	Προλαλιά. Ἡρακλῆς	tlg0062	tlg004	tlg0062.tlg004.perseus-grc2	tlg0062.tlg004.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg004	eng	Heracles, an Introductory Lecture	urn:cts:greekLit:tlg0062.tlg004.perseus-eng4	urn:cts:greekLit:tlg0062.tlg004.perseus-grc2	Προλαλιά. Ἡρακλῆς	tlg0062	tlg004	tlg0062.tlg004.perseus-grc2	tlg0062.tlg004.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg005	eng	Amber, or the Swan	urn:cts:greekLit:tlg0062.tlg005.perseus-eng2	urn:cts:greekLit:tlg0062.tlg005.perseus-grc2	Περὶ τοῦ Ἡλέκτρου ἢ Κύκνων	tlg0062	tlg005	tlg0062.tlg005.perseus-grc2	tlg0062.tlg005.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg005	eng	Swans and Amber	urn:cts:greekLit:tlg0062.tlg005.perseus-eng4	urn:cts:greekLit:tlg0062.tlg005.perseus-grc2	Περὶ τοῦ Ἡλέκτρου ἢ Κύκνων	tlg0062	tlg005	tlg0062.tlg005.perseus-grc2	tlg0062.tlg005.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg006	eng	The Fly	urn:cts:greekLit:tlg0062.tlg006.perseus-eng2	urn:cts:greekLit:tlg0062.tlg006.perseus-grc2	Μυίας Ἐγκώμιον	tlg0062	tlg006	tlg0062.tlg006.perseus-grc2	tlg0062.tlg006.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg006	eng	The Fly, an Appreciation	urn:cts:greekLit:tlg0062.tlg006.perseus-eng4	urn:cts:greekLit:tlg0062.tlg006.perseus-grc2	Μυίας Ἐγκώμιον	tlg0062	tlg006	tlg0062.tlg006.perseus-grc2	tlg0062.tlg006.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg007	eng	Nigrinus	urn:cts:greekLit:tlg0062.tlg007.perseus-eng2	urn:cts:greekLit:tlg0062.tlg007.perseus-grc2	Νιγρίνου Φιλοσοφία	tlg0062	tlg007	tlg0062.tlg007.perseus-grc2	tlg0062.tlg007.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg007	eng	Nigrinus	urn:cts:greekLit:tlg0062.tlg007.perseus-eng4	urn:cts:greekLit:tlg0062.tlg007.perseus-grc2	Νιγρίνου Φιλοσοφία	tlg0062	tlg007	tlg0062.tlg007.perseus-grc2	tlg0062.tlg007.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg008	eng	Demonax	urn:cts:greekLit:tlg0062.tlg008.perseus-eng2	urn:cts:greekLit:tlg0062.tlg008.perseus-grc2	Δημώνακτος Βίος	tlg0062	tlg008	tlg0062.tlg008.perseus-grc2	tlg0062.tlg008.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg008	eng	Life of Demonax	urn:cts:greekLit:tlg0062.tlg008.perseus-eng4	urn:cts:greekLit:tlg0062.tlg008.perseus-grc2	Δημώνακτος Βίος	tlg0062	tlg008	tlg0062.tlg008.perseus-grc2	tlg0062.tlg008.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg009	eng	The Hall	urn:cts:greekLit:tlg0062.tlg009.perseus-eng2	urn:cts:greekLit:tlg0062.tlg009.perseus-grc2	Περὶ τοῦ Οἴκου	tlg0062	tlg009	tlg0062.tlg009.perseus-grc2	tlg0062.tlg009.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg009	eng	The Hall	urn:cts:greekLit:tlg0062.tlg009.perseus-eng4	urn:cts:greekLit:tlg0062.tlg009.perseus-grc2	Περὶ τοῦ Οἴκου	tlg0062	tlg009	tlg0062.tlg009.perseus-grc2	tlg0062.tlg009.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg010	eng	My Native Land	urn:cts:greekLit:tlg0062.tlg010.perseus-eng2	urn:cts:greekLit:tlg0062.tlg010.perseus-grc2	Πατρίδος Ἐγκώμιον	tlg0062	tlg010	tlg0062.tlg010.perseus-grc2	tlg0062.tlg010.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg010	eng	Patriotism	urn:cts:greekLit:tlg0062.tlg010.perseus-eng4	urn:cts:greekLit:tlg0062.tlg010.perseus-grc2	Πατρίδος Ἐγκώμιον	tlg0062	tlg010	tlg0062.tlg010.perseus-grc2	tlg0062.tlg010.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg011	eng	Octogenerians	urn:cts:greekLit:tlg0062.tlg011.perseus-eng2	urn:cts:greekLit:tlg0062.tlg011.perseus-grc2	Μακρόβιοι	tlg0062	tlg011	tlg0062.tlg011.perseus-grc2	tlg0062.tlg011.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg012	eng	A True Story	urn:cts:greekLit:tlg0062.tlg012.perseus-eng2	urn:cts:greekLit:tlg0062.tlg012.perseus-grc2	Ἀληθῶν Διηγημάτων	tlg0062	tlg012	tlg0062.tlg012.perseus-grc2	tlg0062.tlg012.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg012	eng	The True History	urn:cts:greekLit:tlg0062.tlg012.perseus-eng4	urn:cts:greekLit:tlg0062.tlg012.perseus-grc2	Ἀληθῶν Διηγημάτων	tlg0062	tlg012	tlg0062.tlg012.perseus-grc2	tlg0062.tlg012.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg012	eng	A True History	urn:cts:greekLit:tlg0062.tlg012.perseus-eng5	urn:cts:greekLit:tlg0062.tlg012.perseus-grc2	Ἀληθῶν Διηγημάτων	tlg0062	tlg012	tlg0062.tlg012.perseus-grc2	tlg0062.tlg012.perseus-eng5	Sophistae
urn:cts:greekLit:tlg0062.tlg013	eng	Slander: on not Being Quick to Put Faith in it	urn:cts:greekLit:tlg0062.tlg013.perseus-eng2	urn:cts:greekLit:tlg0062.tlg013.perseus-grc2	Περὶ τοῦ μὴ ῥᾳδίως πιστεύειν Διαβολῇ	tlg0062	tlg013	tlg0062.tlg013.perseus-grc2	tlg0062.tlg013.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg013	eng	Slander, a Warning	urn:cts:greekLit:tlg0062.tlg013.perseus-eng4	urn:cts:greekLit:tlg0062.tlg013.perseus-grc2	Περὶ τοῦ μὴ ῥᾳδίως πιστεύειν Διαβολῇ	tlg0062	tlg013	tlg0062.tlg013.perseus-grc2	tlg0062.tlg013.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg014	eng	The Consonants at Law Sigma Vs. Tau, in the Court of the Seven Vowels	urn:cts:greekLit:tlg0062.tlg014.perseus-eng2	urn:cts:greekLit:tlg0062.tlg014.perseus-grc2	Δίκη Συμφώνων	tlg0062	tlg014	tlg0062.tlg014.perseus-grc2	tlg0062.tlg014.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg014	eng	Trial in the Court of Vowels	urn:cts:greekLit:tlg0062.tlg014.perseus-eng4	urn:cts:greekLit:tlg0062.tlg014.perseus-grc2	Δίκη Συμφώνων	tlg0062	tlg014	tlg0062.tlg014.perseus-grc2	tlg0062.tlg014.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg015	eng	The Carousal, or the Lapiths	urn:cts:greekLit:tlg0062.tlg015.perseus-eng2	urn:cts:greekLit:tlg0062.tlg015.perseus-grc2	Συμπόσιον ἢ Λαπίθαι	tlg0062	tlg015	tlg0062.tlg015.perseus-grc2	tlg0062.tlg015.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg015	eng	A Feast of Lapithae	urn:cts:greekLit:tlg0062.tlg015.perseus-eng4	urn:cts:greekLit:tlg0062.tlg015.perseus-grc2	Συμπόσιον ἢ Λαπίθαι	tlg0062	tlg015	tlg0062.tlg015.perseus-grc2	tlg0062.tlg015.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg016	eng	The Downward Journey, or the Tyrant	urn:cts:greekLit:tlg0062.tlg016.perseus-eng2	urn:cts:greekLit:tlg0062.tlg016.perseus-grc2	Κατάπλους ἢ Τύραννος	tlg0062	tlg016	tlg0062.tlg016.perseus-grc2	tlg0062.tlg016.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg016	eng	Voyage To the Lower World	urn:cts:greekLit:tlg0062.tlg016.perseus-eng4	urn:cts:greekLit:tlg0062.tlg016.perseus-grc2	Κατάπλους ἢ Τύραννος	tlg0062	tlg016	tlg0062.tlg016.perseus-grc2	tlg0062.tlg016.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg016	eng	The Ferry	urn:cts:greekLit:tlg0062.tlg016.perseus-eng5	urn:cts:greekLit:tlg0062.tlg016.perseus-grc2	Κατάπλους ἢ Τύραννος	tlg0062	tlg016	tlg0062.tlg016.perseus-grc2	tlg0062.tlg016.perseus-eng5	Sophistae
urn:cts:greekLit:tlg0062.tlg017	eng	Zeus Catechized	urn:cts:greekLit:tlg0062.tlg017.perseus-eng2	urn:cts:greekLit:tlg0062.tlg017.perseus-grc2	Ζεὺς ἐλεγχόμενος	tlg0062	tlg017	tlg0062.tlg017.perseus-grc2	tlg0062.tlg017.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg017	eng	Zeus Cross-examined	urn:cts:greekLit:tlg0062.tlg017.perseus-eng4	urn:cts:greekLit:tlg0062.tlg017.perseus-grc2	Ζεὺς ἐλεγχόμενος	tlg0062	tlg017	tlg0062.tlg017.perseus-grc2	tlg0062.tlg017.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg018	eng	Zeus Rants	urn:cts:greekLit:tlg0062.tlg018.perseus-eng2	urn:cts:greekLit:tlg0062.tlg018.perseus-grc2	Ζεὺς Τραγῳδός	tlg0062	tlg018	tlg0062.tlg018.perseus-grc2	tlg0062.tlg018.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg018	eng	Zeus Tragoedus	urn:cts:greekLit:tlg0062.tlg018.perseus-eng4	urn:cts:greekLit:tlg0062.tlg018.perseus-grc2	Ζεὺς Τραγῳδός	tlg0062	tlg018	tlg0062.tlg018.perseus-grc2	tlg0062.tlg018.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg018	eng	Zeus the Tragedian	urn:cts:greekLit:tlg0062.tlg018.perseus-eng5	urn:cts:greekLit:tlg0062.tlg018.perseus-grc2	Ζεὺς Τραγῳδός	tlg0062	tlg018	tlg0062.tlg018.perseus-grc2	tlg0062.tlg018.perseus-eng5	Sophistae
urn:cts:greekLit:tlg0062.tlg019	eng	The Dream, or the Cock	urn:cts:greekLit:tlg0062.tlg019.perseus-eng2	urn:cts:greekLit:tlg0062.tlg019.perseus-grc2	Ὄνειρος ἢ Ἀλεκτρυών	tlg0062	tlg019	tlg0062.tlg019.perseus-grc2	tlg0062.tlg019.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg019	eng	The Cock	urn:cts:greekLit:tlg0062.tlg019.perseus-eng4	urn:cts:greekLit:tlg0062.tlg019.perseus-grc2	Ὄνειρος ἢ Ἀλεκτρυών	tlg0062	tlg019	tlg0062.tlg019.perseus-grc2	tlg0062.tlg019.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg019	eng	The Cock	urn:cts:greekLit:tlg0062.tlg019.perseus-eng5	urn:cts:greekLit:tlg0062.tlg019.perseus-grc2	Ὄνειρος ἢ Ἀλεκτρυών	tlg0062	tlg019	tlg0062.tlg019.perseus-grc2	tlg0062.tlg019.perseus-eng5	Sophistae
urn:cts:greekLit:tlg0062.tlg020	eng	Prometheus	urn:cts:greekLit:tlg0062.tlg020.perseus-eng2	urn:cts:greekLit:tlg0062.tlg020.perseus-grc2	Προμηθεύς	tlg0062	tlg020	tlg0062.tlg020.perseus-grc2	tlg0062.tlg020.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg020	eng	Prometheus on Caucasus	urn:cts:greekLit:tlg0062.tlg020.perseus-eng4	urn:cts:greekLit:tlg0062.tlg020.perseus-grc2	Προμηθεύς	tlg0062	tlg020	tlg0062.tlg020.perseus-grc2	tlg0062.tlg020.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg021	eng	Icaromenippus, or the Sky-man	urn:cts:greekLit:tlg0062.tlg021.perseus-eng2	urn:cts:greekLit:tlg0062.tlg021.perseus-grc2	Ἰκαρομένιππος ἢ Ὑπερνέφελος	tlg0062	tlg021	tlg0062.tlg021.perseus-grc2	tlg0062.tlg021.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg021	eng	Icaromenippus, an Aerial Expedition	urn:cts:greekLit:tlg0062.tlg021.perseus-eng4	urn:cts:greekLit:tlg0062.tlg021.perseus-grc2	Ἰκαρομένιππος ἢ Ὑπερνέφελος	tlg0062	tlg021	tlg0062.tlg021.perseus-grc2	tlg0062.tlg021.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg022	eng	Timon, or the Misanthrope	urn:cts:greekLit:tlg0062.tlg022.perseus-eng2	urn:cts:greekLit:tlg0062.tlg022.perseus-grc2	Τίμων	tlg0062	tlg022	tlg0062.tlg022.perseus-grc2	tlg0062.tlg022.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg022	eng	Timon the Misanthrope	urn:cts:greekLit:tlg0062.tlg022.perseus-eng4	urn:cts:greekLit:tlg0062.tlg022.perseus-grc2	Τίμων	tlg0062	tlg022	tlg0062.tlg022.perseus-grc2	tlg0062.tlg022.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg023	eng	Charon, or the Inspectors	urn:cts:greekLit:tlg0062.tlg023.perseus-eng2	urn:cts:greekLit:tlg0062.tlg023.perseus-grc2	Χάρων ἢ Ἐπισκοποῦντες	tlg0062	tlg023	tlg0062.tlg023.perseus-grc2	tlg0062.tlg023.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0062.tlg023	eng	Charon	urn:cts:greekLit:tlg0062.tlg023.perseus-eng4	urn:cts:greekLit:tlg0062.tlg023.perseus-grc2	Χάρων ἢ Ἐπισκοποῦντες	tlg0062	tlg023	tlg0062.tlg023.perseus-grc2	tlg0062.tlg023.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg024	eng	Philosophies for Sale	urn:cts:greekLit:tlg0062.tlg024.perseus-eng2	urn:cts:greekLit:tlg0062.tlg024.perseus-grc2	Βίων Πρᾶσις	tlg0062	tlg024	tlg0062.tlg024.perseus-grc2	tlg0062.tlg024.perseus-eng2	Sophistae
